relative_path,current_ttl,suggested_ttl,confidence,title,doc_type,key_signals,reason
docs/03_modules/_domain_infra_ops/capacity_assurance/delivery/index.md,permanent,task_bound,medium,Delivery,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 蓝图,blueprint,规则 | 正文临时: 记录,施工,construction",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/03_modules/_domain_infra_ops/capacity_assurance/changes/MOD_INF_001/index.md,task_bound,task_bound,medium,Mod Inf 001 — 目录索引,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 索引,index",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/03_modules/_domain_infra_runtime/runtime_integration/delivery/index.md,permanent,task_bound,medium,Delivery,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 蓝图,规则,索引 | 正文临时: 记录,施工",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/03_modules/_domain_infra_runtime/task_system/changes/index.md,task_bound,task_bound,medium,changes — 目录索引,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 索引,index,导航",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/03_modules/_domain_infra_runtime/task_system/changes/MOD_INF_006_MCP/index.md,task_bound,task_bound,medium,mod_inf_006_MCP — 目录索引,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 索引,index,导航",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/03_modules/_domain_infra_runtime/task_system/changes/shadows/index.md,task_bound,task_bound,medium,shadows — 目录索引,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 索引,index,导航",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/03_modules/_domain_ml_train/ml_core/delivery/index.md,permanent,task_bound,medium,delivery — 目录索引,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 索引,index,导航",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/03_modules/_domain_pf_core/portfolio_core/delivery/index.md,permanent,task_bound,medium,delivery — 目录索引,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 索引,index,导航",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/03_modules/_domain_reporting/analytics_core/delivery/index.md,permanent,task_bound,medium,delivery — 目录索引,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 索引,index,导航",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/03_modules/_domain_research/research_core/delivery/index.md,permanent,task_bound,medium,delivery — 目录索引,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 索引,index,导航",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/03_modules/_domain_risk/risk_management_core/delivery/index.md,permanent,task_bound,medium,delivery — 目录索引,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 索引,index,导航",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/03_modules/_domain_signal/signal_generation_core/delivery/index.md,permanent,task_bound,medium,delivery — 目录索引,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 索引,index,导航",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/03_modules/_domain_simulation/experiment_core/delivery/index.md,permanent,task_bound,medium,delivery — 目录索引,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 索引,index,导航",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/03_modules/_master_blueprint/changes/index.md,task_bound,task_bound,medium,changes — 目录索引,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 索引,index,导航",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/03_modules/_master_blueprint/changes/MOD_MASTER_001/index.md,task_bound,task_bound,medium,mod_master_001 — 目录索引,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 索引,index,导航",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/03_modules/_master_blueprint/changes/MOD_MASTER_001/readme.md,task_bound,task_bound,medium,MOD-MASTER_BLUEPRINT 变更目录,readme,"目录=task_bound | 正文永久: 蓝图,标准,宪章 | 正文临时: 复盘,施工,任务卡",标题无信号，目录语义: 变更记录子目录（过程性）（匹配 /changes/）
docs/03_modules/_sys_master/changes/index.md,task_bound,task_bound,medium,changes — 目录索引,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 索引,index,导航",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/03_modules/_sys_master/changes/sys_master_001/index.md,task_bound,task_bound,medium,sys_master_001 — 目录索引,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 索引,index,导航",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/09_audit/research_notes/all_blueprint_structure_audit_overview.md,task_bound,task_bound,medium,All Blueprint Structure Audit Overview,audit_report,"目录=task_bound | 标题永久: blueprint | 标题临时: audit | 标题灰色: overview | 正文永久: 蓝图,blueprint,规则 | 正文临时: 报告,report,记录",标题conflict，目录裁决为task_bound: 目录语义: 审计目录（过程性产出：调研/可行性分析）（匹配 docs/09_audit/）
docs/09_audit/research_notes/blueprint_discussion_audit_division_plan.md,task_bound,task_bound,medium,blueprint discussion audit division plan,audit_report,"目录=task_bound | 标题永久: blueprint | 标题临时: audit | 标题灰色: discussion | 正文永久: 蓝图,blueprint,规则 | 正文临时: 报告,report,记录",标题conflict，目录裁决为task_bound: 目录语义: 审计目录（过程性产出：调研/可行性分析）（匹配 docs/09_audit/）
docs/09_audit/research_notes/index.md,task_bound,task_bound,high,Research Notes,index,"目录=task_bound | 标题临时: research,note | 正文永久: 蓝图 | 正文临时: 记录,调研,research",标题强信号(task_bound)，目录一致
docs/09_audit/research_notes/naming_whitelist_cleanup_plan.md,task_bound,task_bound,high,命名规范白名单清理施工方案,audit_report,"目录=task_bound | 标题临时: 施工,施工方案,清理 | 标题灰色: 方案 | 正文永久: 规则,真源 | 正文临时: 记录,log,日志",标题强信号(task_bound)，目录一致
docs/09_audit/research_notes/physical_structure_1500_module_scalability_fix.md,task_bound,task_bound,medium,physical structure 1500 module scalability fix,audit_report,"目录=task_bound | 正文永久: 蓝图,blueprint,规则 | 正文临时: 报告,report,记录",标题无信号，doc_type=audit_report 为过程性类型（优先于目录）
docs/09_audit/research_notes/three_principles_implementation_research.md,task_bound,task_bound,high,three principles implementation research,audit_report,"目录=task_bound | 标题临时: research | 正文永久: 蓝图,规则,rule | 正文临时: 报告,记录,调研",标题强信号(task_bound)，目录一致
docs/09_audit/research_notes/competitive_analysis/architecture_blindspot_analysis.md,task_bound,task_bound,medium,architecture blindspot analysis,audit_report,"目录=task_bound | 标题灰色: analysis | 正文永久: 蓝图,规则,rule | 正文临时: 报告,记录,log",标题ambiguous，目录裁决为task_bound: 目录语义: 审计目录（过程性产出：调研/可行性分析）（匹配 docs/09_audit/）
docs/09_audit/research_notes/competitive_analysis/ballethip_raw_material_visual_log.md,task_bound,task_bound,high,ballethip raw material visual log,audit_report,"目录=task_bound | 标题临时: log | 正文永久: 协议,schema,导航 | 正文临时: 报告,记录,log",标题强信号(task_bound)，目录一致
docs/09_audit/research_notes/competitive_analysis/ballethip_system_comparison.md,task_bound,task_bound,medium,ballethip system comparison,audit_report,"目录=task_bound | 标题灰色: comparison | 正文永久: 蓝图,协议,门禁 | 正文临时: 记录",标题ambiguous，目录裁决为task_bound: 目录语义: 审计目录（过程性产出：调研/可行性分析）（匹配 docs/09_audit/）
docs/09_audit/research_notes/competitive_analysis/index.md,task_bound,task_bound,medium,Competitive Analysis,index,"目录=task_bound | 标题永久: 索引 | 标题灰色: analysis | 正文永久: 索引,index | 正文临时: 日志,research,note",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/09_audit/research_notes/competitive_analysis/observability_contract_todo.md,task_bound,task_bound,high,Observability Contract Todo,design,"目录=task_bound | 标题临时: todo | 正文永久: 标准 | 正文临时: report,记录,日志",标题强信号(task_bound)，目录一致
docs/09_audit/research_notes/technical_feasibility/index.md,task_bound,task_bound,medium,Technical Feasibility,index,"目录=task_bound | 标题永久: 索引 | 正文永久: 索引,index | 正文临时: research,note",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
docs/09_audit/research_notes/technical_feasibility/vibe_coding_ai_implementation_assessment.md,task_bound,task_bound,high,vibe coding ai implementation assessment,audit_report,"目录=task_bound | 标题临时: assessment | 正文永久: 标准,约束 | 正文临时: 报告,评估,assessment",标题强信号(task_bound)，目录一致
docs/decomposition/tasks/DM-100252.md,task_bound,task_bound,medium,DM-100252: 修复 syncyamltodepgraph.py 的 syncfunctionaldomainregistry() UPSERT 折叠 bug,log,"目录=task_bound | 正文永久: rule,标准,schema | 正文临时: 记录,日志,施工",标题无信号，doc_type=log 为过程性类型（优先于目录）
docs/decomposition/tasks/DM-100253.md,task_bound,task_bound,high,DM-100253: 删除 depgraph.db domains 表 9 个小写命名域脏数据记录,log,"目录=task_bound | 标题临时: 记录 | 正文永久: rule,标准,schema | 正文临时: 记录,施工,清理",标题强信号(task_bound)，目录一致
docs/decomposition/tasks/DM-100254.md,task_bound,task_bound,medium,DM-100254: 对齐 depgraph.db 架构三表域数（domains/archdomainlayers/archdomaincapacity）,log,"目录=task_bound | 正文永久: rule,标准,裁定 | 正文临时: 记录,施工,清理",标题无信号，doc_type=log 为过程性类型（优先于目录）
docs/decomposition/tasks/DM-100255.md,task_bound,task_bound,medium,DM-100255: 分析 52 D-XXX 域与架构升级 39 域方案差异并输出归并映射,log,"目录=task_bound | 标题灰色: 分析,方案 | 正文永久: rule,标准,裁定 | 正文临时: 报告,施工",标题ambiguous，目录裁决为task_bound: 目录语义: 分解任务目录（过程性：DM-* 任务卡）（匹配 docs/decomposition/）
docs/decomposition/tasks/index.md,task_bound,task_bound,medium,tasks — 目录索引,index,"目录=task_bound | 标题永久: 索引 | 正文永久: index,导航",位于过程性目录，跟随目录语义（标题含永久词['索引']但目录优先）
