relative_path,current_ttl,suggested_ttl,confidence,title,doc_type,key_signals,reason
docs/08_knowledge/01_raw_intake/ke-1661-module_blu.md,permanent,permanent,medium,17.1 评估管线模型,knowledge_entry,"目录=permanent | 标题临时: 评估 | 正文永久: rule,门禁,gate | 正文临时: 施工,评估",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-1662-module_blu.md,permanent,permanent,high,17.2 门禁组合逻辑,knowledge_entry,目录=permanent | 标题永久: 门禁 | 正文永久: 门禁,标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-1663-ai.md,permanent,permanent,medium,17.2 1人+AI维护的运维决策精简,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1664-module_blu.md,permanent,permanent,medium,17.3 告警阈值,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1665-gatecontext.md,permanent,permanent,medium,17.3 GateContext — 上下文传播,knowledge_entry,"目录=permanent | 正文永久: 蓝图,标准 | 正文临时: session",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1666-ai.md,permanent,permanent,high,17.4 AI能力边界门禁集成,knowledge_entry,目录=permanent | 标题永久: 门禁 | 正文永久: 门禁,标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-1667-b26_b35.md,permanent,permanent,medium,18. 第二轮补全盲点汇总（B26-B35）,knowledge_entry,"目录=permanent | 正文永久: 蓝图,协议,索引 | 正文临时: 日志",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1668-vibe_coding_oper.md,permanent,permanent,medium,18. 氛围编程运营卓越性（Vibe Coding Operational Excellence）,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1669-v2_1.md,permanent,permanent,medium,18. 跨模块集成设计（v2.1.0 新增）,knowledge_entry,目录=permanent | 正文永久: 蓝图,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-167-frontend_architectur.md,permanent,permanent,high,2. 前端架构原则（Frontend Architecture Principles）,knowledge_entry,"目录=permanent | 标题永久: 架构原则,architecture principle | 正文永久: 架构原则,architecture principle,schema",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-1670-v0_5_0_twelfth_round.md,permanent,permanent,medium,18. 变更记录 (v0.5.0 Twelfth Round Audit),knowledge_entry,"目录=permanent | 标题临时: 记录,变更记录,audit | 正文永久: 蓝图 | 正文临时: 记录,变更记录,审计",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-1671-self_healing.md,permanent,permanent,medium,18.1 自愈设计（Self-Healing）,knowledge_entry,目录=permanent | 正文永久: schema | 正文临时: 清理,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1672-shadow_mode.md,permanent,permanent,medium,18.1 Shadow Mode 三级激活体系,knowledge_entry,"目录=permanent | 正文永久: 门禁 | 正文临时: 记录,评估",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1673-module_blu.md,permanent,permanent,high,18.2 渐进式门禁激活,knowledge_entry,"目录=permanent | 标题永久: 门禁 | 正文永久: rule,门禁,gate",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-1674-database_as_code.md,permanent,permanent,medium,18.3 数据库作为代码（Database-as-Code）,knowledge_entry,"目录=permanent | 正文永久: schema,注册表,source of truth",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1675-module_blu.md,permanent,permanent,high,18.3 门禁模拟器,knowledge_entry,目录=permanent | 标题永久: 门禁 | 正文永久: 门禁,标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-1676-backup_restore_dri.md,permanent,permanent,medium,18.4 备份恢复演练（Backup Restore Drill）,knowledge_entry,"目录=permanent | 正文临时: 记录,临时",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1677-chaos_engineering.md,permanent,permanent,medium,18.5 故障注入测试（Chaos Engineering for SQLite）,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1678-b36_b46.md,permanent,permanent,medium,19. 第三轮补全盲点汇总（B36-B46）,knowledge_entry,"目录=permanent | 正文永久: 蓝图 | 正文临时: 日志,审计",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1679-module_blu.md,permanent,permanent,medium,19.1 受控旁路机制,knowledge_entry,"目录=permanent | 正文永久: constraint,gate",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-168-docs_complete_drawer_tax.md,permanent,permanent,medium,2. `docs/` complete drawer taxonomy / `docs/` 完整抽屉体系,knowledge_entry,"目录=permanent | 正文永久: 蓝图,blueprint,标准 | 正文临时: 报告,记录,record",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1680-module_blu.md,permanent,permanent,high,2. 关键关联清单（蓝图 §15）,knowledge_entry,"目录=permanent | 标题永久: 蓝图 | 标题灰色: 清单 | 正文永久: 蓝图,blueprint,rule | 正文临时: 审计,施工,清理",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-1681-lines_54.md,permanent,permanent,medium,§2 域内模块清单 (lines 54-65),knowledge_entry,目录=permanent | 标题灰色: 清单 | 正文永久: protocol | 正文临时: audit,标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1682-m_01_m_27_19.md,permanent,permanent,high,2. 蓝图内模块（M-01~M-27）已实现文件（§19.1）,knowledge_entry,"目录=permanent | 标题永久: 蓝图 | 正文永久: 蓝图,规则 | 正文临时: 日志",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-1683-d_019_01_d_019.md,permanent,permanent,medium,§2 决策追溯 (D-019-01 ~ D-019-84),knowledge_entry,目录=permanent | 正文永久: schema | 正文临时: handoff,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1684-module_blu.md,permanent,permanent,medium,2. 文件-门映射,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1685-models.md,permanent,permanent,medium,步骤 2：按域拆分 models,knowledge_entry,"目录=permanent | 正文永久: 蓝图,标准",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1686-collection_schema.md,permanent,permanent,high,2. 八大 Collection Schema,knowledge_entry,"目录=permanent | 标题永久: schema | 正文永久: 蓝图,blueprint,规则 | 正文临时: 记录,日志,会话",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-1687-mcp.md,permanent,permanent,medium,2. 七个 MCP 服务端,knowledge_entry,"目录=permanent | 正文永久: 蓝图,协议,gate | 正文临时: 任务卡",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1688-init_py.md,permanent,permanent,medium,2. __init__.py 导出符号,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1689-risk_index.md,permanent,permanent,medium,2. 15 RI 模块清单,knowledge_entry,"目录=permanent | 标题灰色: 清单 | 正文永久: 规则,协议,protocol | 正文临时: 会话,session",标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-169-data_entity_catalog.md,permanent,permanent,medium,2. Data Entity Catalog / 数据实体清单,knowledge_entry,"目录=permanent | 标题灰色: 清单 | 正文永久: schema,真源",标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1690-module_blu.md,permanent,permanent,medium,2. 27层清单,knowledge_entry,"目录=permanent | 标题灰色: 清单 | 正文永久: 约束,schema | 正文临时: 审计,评估,会话",标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1691-trace_spans.md,permanent,permanent,medium,2. 3 Trace Spans,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1692-anthropic_context_engineeri.md,permanent,permanent,medium,2. Anthropic Context Engineering (§13.1),knowledge_entry,目录=permanent | 正文永久: rule | 正文临时: 审计,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1693-ap_protection_implementatio.md,permanent,permanent,medium,2. AP Protection Implementation,knowledge_entry,目录=permanent | 正文永久: 入口,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1694-b_m6_m11.md,permanent,permanent,medium,2. B区审计管线（M6-M11）节点定义,knowledge_entry,"目录=permanent | 标题临时: 审计 | 正文永久: 标准,standard,门禁 | 正文临时: 报告,审计,audit",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-1695-beta_a_contextrot.md,permanent,permanent,medium,2. beta a — 核心缺失 (ContextRot + Provenance + Eviction),knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1696-blindspot_summary_b23_b38.md,permanent,permanent,medium,2. Blindspot Summary B23-B38,knowledge_entry,目录=permanent | 标题灰色: summary,标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1697-blindspots_b1_b12.md,permanent,permanent,medium,2. Blindspots B1-B12,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1698-blindspots_b39_b48.md,permanent,permanent,medium,2. Blindspots B39-B48,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1699-claude_rescue.md,permanent,permanent,medium,2. Claude Rescue 触发器（5条）,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-170-document_inventory.md,permanent,permanent,medium,2. Document inventory / 文档清单,knowledge_entry,"目录=permanent | 标题灰色: 清单 | 正文永久: policy,invariant,门禁 | 正文临时: 日志,审计,draft",标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1700-core_implementation_conte.md,permanent,permanent,medium,2. Core Implementation — context_injector.py (§2.4),knowledge_entry,目录=permanent | 正文临时: session,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1701-core_implementation_conte.md,permanent,permanent,medium,2. Core Implementation — context_assembler.py (§2.1),knowledge_entry,"目录=permanent | 正文永久: 蓝图,blueprint,规则",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1702-decision_checklist.md,permanent,permanent,medium,2. Decision Checklist,knowledge_entry,目录=permanent | 标题灰色: checklist,标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1703-dry_run.md,permanent,permanent,medium,2. dry_run 产出的关键信息,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1704-fatal_vulnerabilities_b13_b.md,permanent,permanent,medium,2. Fatal Vulnerabilities B13-B20,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1705-implementation.md,permanent,permanent,medium,2. Implementation,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1706-integration_contracts.md,permanent,permanent,medium,2. Integration Contracts,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1707-ke_authority_chain_b21.md,permanent,permanent,medium,2. KE Authority Chain (B21) — DD95,knowledge_entry,目录=permanent | 正文永久: 元数据,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1708-m6_ap2_boundary_stamp.md,permanent,permanent,medium,2. M6 边界标记（AP2 Boundary Stamp）,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1709-memorylockbackend.md,permanent,permanent,medium,2. MemoryLockBackend（进程内）,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-171-ssot.md,permanent,permanent,medium,2. SSoT 声明,knowledge_entry,"目录=permanent | 正文永久: 标准,真源",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1710-owasp_top_10_for_llm_2025.md,permanent,permanent,medium,2. OWASP Top 10 for LLM 2025 完整覆盖矩阵,knowledge_entry,"目录=permanent | 标题灰色: 矩阵 | 正文临时: 日志,审计",标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1711-phase.md,permanent,permanent,medium,2. Phase-版本映射,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1712-pipelineagentbridge.md,permanent,permanent,medium,2. PipelineAgentBridge,knowledge_entry,目录=permanent | 正文永久: standard | 正文临时: audit,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1713-pipelineartifactmanifest.md,permanent,permanent,medium,2. PipelineArtifactManifest,knowledge_entry,目录=permanent | 正文永久: 元数据,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1714-scheduling_profiles.md,permanent,permanent,medium,2. Scheduling Profiles（三配置）,knowledge_entry,目录=permanent | 正文临时: audit,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1715-source_file_verification.md,permanent,permanent,medium,2. Source File Verification (§12.1),knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1716-ssot.md,permanent,permanent,medium,2. SSoT 声明,knowledge_entry,"目录=permanent | 正文永久: 蓝图,规则,标准",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1717-three_tier_degradation_stra.md,permanent,permanent,medium,2. Three-Tier Degradation Strategy (§3),knowledge_entry,"目录=permanent | 正文永久: 蓝图,规则 | 正文临时: session",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1718-token_budget_b113.md,permanent,permanent,medium,2. Token Budget 协调（B113）,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1719-token_budget_context_budg.md,permanent,permanent,medium,2. Token Budget — context_budget_tracker.py (§2.2 + DD2 + DD6),knowledge_entry,"目录=permanent | 正文永久: 蓝图,规则 | 正文临时: 日志",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-172-ssot.md,permanent,permanent,medium,2. SSoT 声明,knowledge_entry,"目录=permanent | 正文永久: 规则,真源",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1720-version_history_audit.md,permanent,permanent,medium,2. Version History Audit,knowledge_entry,"目录=permanent | 标题临时: audit | 正文临时: 记录,变更记录,audit",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-1721-vibe_coding_specific_requir.md,permanent,permanent,medium,2. Vibe Coding Specific Requirements (§17.1),knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1722-module_blu.md,permanent,permanent,medium,2.0 总览：七层纵深防御 + 四横切面模型,knowledge_entry,"目录=permanent | 正文永久: 规则,gate | 正文临时: 报告,日志,审计",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1723-module_blu.md,permanent,permanent,medium,2. 四大黄金信号,knowledge_entry,"目录=permanent | 正文永久: gate | 正文临时: 任务卡,session",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1724-module_blu.md,permanent,permanent,medium,2. 版本演进概览,knowledge_entry,目录=permanent | 标题灰色: 概览 | 正文永久: schema | 正文临时: construction,标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1725-module_blu.md,permanent,permanent,medium,2. 到需要做什么（回顾大盘 + 用户原意）,knowledge_entry,"目录=permanent | 标题临时: 回顾 | 正文永久: 标准,协议,schema | 正文临时: 记录,审计,回顾",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-1726-module_blu.md,permanent,permanent,medium,2. 盲点清单与关闭映射,knowledge_entry,目录=permanent | 标题灰色: 清单,标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1727-module_blu.md,permanent,permanent,medium,2. 核心管道架构,knowledge_entry,"目录=permanent | 正文永久: 规则,注册表,入口 | 正文临时: 报告",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1728-module_blu.md,permanent,permanent,high,2. 技术选型表（真源锁定）,knowledge_entry,"目录=permanent | 标题永久: 真源 | 正文永久: 规则,标准,schema | 正文临时: 日志,审计,audit",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-1729-module_blu.md,permanent,permanent,medium,2. 域内模块清单,knowledge_entry,"目录=permanent | 标题灰色: 清单 | 正文永久: 蓝图,规则,协议 | 正文临时: 审计,audit,施工",标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-173-togaf_four_layers_togaf.md,permanent,permanent,medium,2. TOGAF four layers / TOGAF 四层结构,knowledge_entry,"目录=permanent | 正文永久: 约束,constraint",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1730-d_023.md,permanent,permanent,high,2.1 检测器注册表与维度清单（决策 D-023-01）,knowledge_entry,目录=permanent | 标题永久: 注册表 | 标题灰色: 清单 | 正文永久: 注册表,标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-1731-d_025_01.md,permanent,permanent,high,2.1 三层五协议总架构（决策 D-025-01）→ v0.6.0 已升级为五层八协议,knowledge_entry,"目录=permanent | 标题永久: 协议 | 正文永久: 规则,协议,protocol | 正文临时: 交接,handoff",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-1732-d_019.md,permanent,permanent,medium,2.1 四层架构总览（决策 D-019-01 修订）,knowledge_entry,"目录=permanent | 正文永久: 蓝图,blueprint,规则 | 正文临时: 日志,审计,交接",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1733-d_020.md,permanent,permanent,medium,2.1 两层审计粒度（决策 D-020-01）,knowledge_entry,"目录=permanent | 标题临时: 审计 | 正文临时: 记录,日志,审计",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-1734-d_022.md,permanent,permanent,medium,2.1 三级升级策略（决策 D-022-01）,knowledge_entry,"目录=permanent | 正文永久: 规则,rule | 正文临时: 审计",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1735-capacity_slo_yaml.md,permanent,permanent,medium,2.1 创建 / 更新 capacity_slo.yaml,knowledge_entry,"目录=permanent | 正文临时: 审计,session",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1736-d_019.md,permanent,permanent,medium,2.1 三层评估体系 (D-019-06),knowledge_entry,"目录=permanent | 标题临时: 评估 | 正文永久: 标准,registry | 正文临时: 评估",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-1737-init_py.md,permanent,permanent,medium,2.1 创建模块 `__init__.py`,knowledge_entry,目录=permanent | 正文永久: 约束,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1738-phase.md,permanent,permanent,medium,2.1 文件创建清单（按Phase分组）,knowledge_entry,目录=permanent | 标题灰色: 清单 | 正文永久: registry,标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1739-module_blu.md,permanent,permanent,medium,2.1 快速取证补充（4项）,knowledge_entry,目录=permanent | 正文临时: 施工,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-174-documentat.md,permanent,permanent,medium,2. 前置条件,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1740-ai_session_kb.md,permanent,permanent,medium,2.1 必读文档（新 AI session 接手 KB 模块时按此顺序）,knowledge_entry,"目录=permanent | 标题临时: session | 正文永久: 蓝图,blueprint,真源 | 正文临时: 施工,session",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-1741-asset_taxonomy.md,permanent,permanent,medium,2.1 资产分类体系（Asset Taxonomy）,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1742-ps_std.md,permanent,permanent,high,2.1 蓝图层级分布（PS-STD-005 分类）,knowledge_entry,"目录=permanent | 标题永久: 蓝图 | 正文永久: 蓝图,真源 | 正文临时: draft",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-1743-token_cost_time.md,permanent,permanent,medium,2.1 五级预算体系（Token + Cost + Time 三维）,knowledge_entry,"目录=permanent | 正文永久: 蓝图 | 正文临时: 记录,日志,施工",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1744-tech_stack_manifest_ya.md,permanent,permanent,medium,2.1 创建 `tech_stackmanifest.yaml`,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1745-ddl_sql.md,permanent,permanent,medium,2.1 创建 DDL SQL 文件,knowledge_entry,目录=permanent | 正文永久: index,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1746-risk_register_yaml.md,permanent,permanent,high,2.1 创建 risk-register.yaml,knowledge_entry,目录=permanent | 标题永久: register | 正文永久: register | 正文临时: 记录,标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-1747-code_economy_analyzer.md,permanent,permanent,medium,2.1,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1748-module_blu.md,permanent,permanent,medium,2.1 大厂与工业界,knowledge_entry,目录=permanent | 正文永久: 索引,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1749-module_blu.md,permanent,permanent,medium,2.1 必备链接,knowledge_entry,"目录=permanent | 正文永久: 蓝图,blueprint,规则 | 正文临时: 施工",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-175-documentat.md,permanent,permanent,medium,2. 讨论起点,knowledge_entry,"目录=permanent | 标题灰色: 讨论 | 正文永久: 蓝图,真源,索引",标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1750-module_blu.md,permanent,permanent,high,2.1 全链路架构视图,knowledge_entry,"目录=permanent | 标题永久: 架构视图 | 正文永久: 蓝图,blueprint,规则 | 正文临时: 审计,施工,任务卡",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-1751-asset_type.md,permanent,permanent,medium,2.1.1 asset_type（资产类型——基于目录位置 + 扩展名）,knowledge_entry,"目录=permanent | 正文永久: 蓝图,规则,标准 | 正文临时: 报告",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1752-layer_c_l00_l13.md,permanent,permanent,medium,2.1.2 layer（层级归属——C 轨 L00~L13 + cross_layer）,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1753-status.md,permanent,permanent,medium,2.1.3 status（资产状态——五态 + 三种偏移）,knowledge_entry,目录=permanent | 正文永久: 注册表,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
